G01,118,630,0,0,1783951200,1783951200,1783950006,2.65596310245901E+07,1.80683098733425E-03,9.57124605910218E-01,7.55055388916243E-01,1.91771154392618E-01,-2.47792625447752E+00,4.68269505304487E-09,-8.26855870437355E-09,3.04298389535064E-10,3.20281250000000E+02,1.46281250000000E+02,7.55116343498230E-06,3.06591391563416E-06,5.58793544769287E-09,-3.72529029846191E-08,1.36800000000000E+05,4.00000000000000E+00,2.23486684262753E-04,-9.66338120633736E-12,0.00000000000000E+00,-8.84756445884705E-09,1,0
ALM,E02,0,2427,2.96001700186236E+07,2.44140625000000E-04,9.60894087647056E-01,-1.20149045211143E+00,-7.74660297882251E-02,-2.54401126290910E+00,-5.48594279725186E-09,1.32600000000000E+05,5.34057617187500E-05,3.63797880709171E-12
ALM,E03,0,2427,2.96004675523931E+07,5.34057617187500E-04,9.69330981980427E-01,2.97640209749436E+00,6.06593527809530E-01,-1.11309480920952E+00,-5.12021327743507E-09,1.32600000000000E+05,-2.86102294921875E-05,-3.63797880709171E-12
ALM,E04,0,2427,2.96004037950309E+07,3.20434570312500E-04,9.69522729578913E-01,2.97659384509285E+00,-1.30100745572551E-01,1.97317866221715E+00,-5.12021327743507E-09,1.32600000000000E+05,-1.43051147460938E-04,2.91038304567337E-11
ALM,E05,0,2427,2.96004888048624E+07,3.05175781250000E-04,9.69522729578913E-01,2.97640209749436E+00,2.00376240417562E-01,7.61237965988251E-02,-5.12021327743507E-09,1.32600000000000E+05,4.76837158203125E-05,3.63797880709171E-12
ALM,E06,0,2427,2.96004250474773E+07,4.88281250000000E-04,9.62811563631913E-01,2.97621034989588E+00,1.32238731295667E+00,1.27608026792237E-01,-5.12021327743507E-09,1.32600000000000E+05,-2.97546386718750E-04,-3.63797880709171E-12
ALM,E07,0,2427,2.96004675523931E+07,4.42504882812500E-04,9.69522729578913E-01,2.97649797129361E+00,1.30196619371794E-01,-2.13319203315347E+00,-5.12021327743507E-09,1.33200000000000E+05,-7.62939453125000E-05,-3.63797880709171E-12
ALM,E08,0,2427,2.96005738148161E+07,4.88281250000000E-04,9.75083409934998E-01,2.97966180666862E+00,4.35171174763309E-01,-1.65708274611347E+00,-5.12021327743507E-09,1.33200000000000E+05,-1.81198120117188E-04,-7.27595761418342E-12
ALM,E09,0,2427,2.96004888048624E+07,5.18798828125000E-04,9.75275157533484E-01,2.97966180666862E+00,3.29518247997685E-01,8.08599622814220E-01,-5.12021327743507E-09,1.33200000000000E+05,-3.10897827148438E-04,1.09139364212751E-11
ALM,E10,0,2427,2.96001275139214E+07,2.74658203125000E-04,9.97326131359340E-01,8.92009828155502E-01,2.30490200759742E+00,1.37751474752131E+00,-5.85167231706865E-09,1.33800000000000E+05,-8.04901123046875E-04,-3.63797880709171E-12
ALM,E11,0,2427,2.96001912709861E+07,4.11987304687500E-04,9.94449917382055E-01,8.93543808943388E-01,1.31433391382027E+00,1.93952695868291E+00,-5.85167231706865E-09,1.33800000000000E+05,5.47027587890625E-03,7.27595761418342E-11
ALM,E12,0,2427,2.96002337757340E+07,3.20434570312500E-04,9.94449917382055E-01,8.93543808943388E-01,8.24514673488534E-01,-3.05712783645685E+00,-5.85167231706865E-09,1.33800000000000E+05,-5.72204589843750E-05,-3.63797880709171E-12
ALM,E13,0,2427,2.96001912709861E+07,6.10351562500000E-05,9.97517878957826E-01,8.94023177939602E-01,1.25115308011923E-01,-1.43043708470336E-01,-5.85167231706865E-09,1.32600000000000E+05,-5.91278076171875E-05,0.00000000000000E+00
ALM,E15,0,2427,2.96001912709861E+07,9.15527343750000E-05,9.97517878957826E-01,8.93927304140359E-01,-6.40149357544528E-01,1.42516402574501E+00,-5.85167231706865E-09,1.32600000000000E+05,-2.72750854492188E-04,-3.63797880709171E-12
ALM,E16,0,2427,2.96001487662687E+07,5.03540039062500E-04,9.62619816033427E-01,-1.20820161805843E+00,-2.51131829736729E+00,1.66360216446198E+00,-5.48594279725186E-09,1.34400000000000E+05,-4.38690185546875E-05,-3.63797880709171E-12
ALM,E19,0,2427,2.96005950673235E+07,2.74658203125000E-04,9.74891662336513E-01,2.98464724422925E+00,-2.96729408656629E-01,-3.09653196794566E+00,-5.12021327743507E-09,1.34400000000000E+05,3.09181213378906E-03,2.54658516496420E-11
ALM,E21,0,2427,2.96000637569254E+07,1.67846679687500E-04,9.60510592450085E-01,-1.20484603508493E+00,-1.71920896802284E+00,-3.02568123030519E+00,-5.48594279725186E-09,1.34400000000000E+05,-7.57217407226562E-04,-3.63797880709171E-12
ALM,E23,0,2427,2.96001487662687E+07,1.98364257812500E-04,9.62428068434942E-01,-1.20800987045995E+00,-2.82492149469066E+00,-2.71188628538333E+00,-5.48594279725186E-09,1.34400000000000E+05,-4.19616699218750E-05,0.00000000000000E+00
ALM,E25,0,2427,2.96000850092498E+07,2.89916992187500E-04,9.60510592450085E-01,-1.20484603508493E+00,-1.38499290386225E+00,-1.95486676656177E-01,-5.48594279725186E-09,1.34400000000000E+05,2.09808349609375E-05,0.00000000000000E+00
ALM,E26,0,2427,2.96001275139214E+07,9.15527343750000E-05,9.90806713010826E-01,8.90571721166860E-01,-2.49147242092402E+00,1.91651724686463E+00,-5.85167231706865E-09,1.34400000000000E+05,3.60488891601562E-04,1.09139364212751E-11
ALM,E27,0,2427,2.96000425046087E+07,2.28881835937500E-04,9.60510592450085E-01,-1.20484603508493E+00,-9.66407896367956E-01,-2.97908656387316E+00,-5.48594279725186E-09,1.34400000000000E+05,-1.04331970214844E-03,-1.09139364212751E-11
ALM,E28,0,2427,2.96004675523931E+07,2.59399414062500E-04,9.49197484139428E-01,2.99433049795278E+00,1.90069806998956E+00,5.31140847805404E-01,-5.48594279725186E-09,1.34400000000000E+05,-5.91278076171875E-05,-3.63797880709171E-12
ALM,E29,0,2427,2.96004250474773E+07,1.83105468750000E-04,9.62811563631913E-01,2.97630622369512E+00,1.27061546136553E+00,2.36693235570755E+00,-5.12021327743507E-09,1.34400000000000E+05,-2.25067138671875E-04,-3.63797880709171E-12
ALM,E30,0,2427,2.96001487662687E+07,1.98364257812500E-04,9.58401368866742E-01,-1.20312030669856E+00,6.11962460567129E-01,2.47747484623456E+00,-5.48594279725186E-09,1.34400000000000E+05,-1.25122070312500E-03,-4.00177668780088E-11
ALM,E31,0,2427,2.96001275139214E+07,3.35693359375000E-04,9.60510592450085E-01,-1.20494190888417E+00,-1.46926597339672E+00,1.22622589231609E+00,-5.48594279725186E-09,1.32600000000000E+05,-1.56402587890625E-04,-3.63797880709171E-12
ALM,E32,390,2427,2.96004675523931E+07,1.83105468750000E-04,9.49197484139428E-01,2.99433049795278E+00,4.65371421524807E-01,-1.39649775977139E+00,-5.12021327743507E-09,1.32600000000000E+05,5.72204589843750E-06,-3.63797880709171E-12
ALM,E33,0,2427,2.96002762805125E+07,1.52587890625000E-04,9.97517878957826E-01,8.94023177939602E-01,-2.97515573810421E+00,1.40694800388886E+00,-5.85167231706865E-09,1.32600000000000E+05,-2.47955322265625E-05,-3.63797880709171E-12
ALM,E34,0,2427,2.96001487662687E+07,2.74658203125000E-04,9.97326131359340E-01,8.92105701954745E-01,2.57727947124637E+00,-1.00945523222800E+00,-5.85167231706865E-09,1.32600000000000E+05,-2.67028808593750E-04,-3.63797880709171E-12
ALM,E36,0,2427,2.96002125233562E+07,9.15527343750000E-05,9.97517878957826E-01,8.94023177939602E-01,4.84929676570349E-01,1.86445777387576E+00,-5.85167231706865E-09,1.32600000000000E+05,-5.93185424804688E-04,-3.63797880709171E-12
